delivery_delay,payment_value,price,customer_state_SP,product_category_bed_bath_table,review_score
-8.0,186.39,169.99,True,False,5.0
-21.0,148.22,109.9,False,False,4.0
-18.0,56.08,39.97,False,False,5.0
-11.0,89.27,79.9,True,False,5.0
-7.0,58.9,50.0,False,False,5.0
-8.0,43.54,13.99,True,False,4.0
-8.0,43.54,13.99,True,False,4.0
-23.0,821.98,359.0,False,False,5.0
-23.0,821.98,359.0,False,False,5.0
-16.0,68.05,55.0,True,False,1.0
-21.0,400.75,379.99,False,False,4.0
7.0,27.39,19.99,True,False,1.0
-15.0,95.21,79.9,True,False,5.0
-20.0,23.72,14.9,False,False,5.0
-14.0,133.76,119.9,True,True,5.0
-11.0,44.35,32.5,True,False,3.0
-12.0,76.02,59.9,True,False,5.0
-12.0,76.02,59.9,True,False,5.0
-12.0,77.0,59.9,True,False,5.0
-12.0,77.0,59.9,True,False,5.0
-13.0,196.63,175.0,True,True,5.0
-14.0,32.38,16.59,False,False,5.0
-10.0,97.26,87.9,True,False,3.0
-9.0,306.33,295.9,True,False,4.0
-10.0,136.6,120.0,False,False,5.0
-19.0,195.89,169.9,False,False,5.0
-2.0,41.51,26.99,False,False,3.0
-12.0,62.98,44.9,True,False,5.0
-2.0,16.36,8.49,True,False,4.0
-8.0,36.34,9.9,True,False,5.0
-8.0,36.34,9.9,True,False,5.0
-9.0,138.84,119.9,True,False,5.0
-18.0,47.79,35.0,True,False,5.0
-16.0,165.06,39.92,False,False,4.0
-16.0,165.06,39.92,False,False,4.0
-16.0,165.06,39.92,False,False,4.0
-21.0,839.28,750.0,False,False,5.0
-1.0,56.04,37.0,False,False,4.0
-12.0,426.7,389.0,False,False,4.0
-17.0,5.95,45.9,True,False,5.0
-17.0,13.18,45.9,True,False,5.0
-17.0,13.18,45.9,True,False,5.0
-17.0,13.2,45.9,True,False,5.0
-17.0,13.18,45.9,True,False,5.0
-7.0,33.71,20.9,True,False,5.0
-10.0,131.76,47.65,False,False,5.0
-10.0,131.76,47.65,False,False,5.0
-3.0,455.49,429.9,False,False,3.0
-16.0,162.2,119.0,False,False,4.0
-22.0,98.99,75.99,False,False,5.0
-4.0,177.86,129.9,False,False,5.0
-14.0,426.39,389.9,False,False,4.0
-22.0,233.81,205.0,False,True,5.0
-8.0,120.17,98.99,False,False,5.0
-11.0,96.65,78.0,False,False,1.0
-10.0,137.04,48.99,False,False,4.0
-10.0,137.04,48.99,False,False,4.0
-26.0,196.99,179.0,True,False,4.0
-27.0,310.33,230.0,False,False,4.0
-7.0,67.53,49.9,False,False,4.0
-8.0,110.67,84.0,False,True,3.0
-11.0,242.66,223.0,False,False,4.0
-16.0,127.92,109.9,False,True,5.0
-21.0,214.41,199.99,True,False,5.0
-15.0,145.01,129.0,True,True,5.0
-15.0,145.01,129.0,True,True,5.0
-7.0,63.14,45.89,True,False,1.0
-20.0,158.53,149.9,False,False,5.0
8.0,121.96,109.99,True,False,1.0
-6.0,92.1,69.9,False,False,5.0
0.0,52.57,44.99,True,False,1.0
-18.0,99.34,85.0,False,False,4.0
-10.0,168.28,28.99,True,False,5.0
-10.0,168.28,28.99,True,False,5.0
-10.0,168.28,28.99,True,False,5.0
-10.0,168.28,28.99,True,False,5.0
-56.0,101.44,23.9,False,False,5.0
-56.0,101.44,23.9,False,False,5.0
-11.0,464.34,449.99,True,False,5.0
-8.0,40.88,50.7,False,False,5.0
-8.0,40.88,50.7,False,False,5.0
-8.0,95.72,50.7,False,False,5.0
-8.0,95.72,50.7,False,False,5.0
-18.0,182.6,147.9,False,False,5.0
-15.0,93.57,79.99,True,False,5.0
-6.0,20.28,12.5,True,False,3.0
1.0,138.28,114.9,False,True,5.0
2.0,116.96,95.8,False,False,5.0
-10.0,85.35,67.0,False,False,5.0
-12.0,45.22,29.99,False,False,1.0
-8.0,60.75,45.65,False,False,4.0
-15.0,137.63,119.0,False,False,3.0
3.0,61.22,45.99,False,False,1.0
-12.0,33.87,24.99,True,False,5.0
-9.0,67.5,49.9,True,False,3.0
-19.0,95.3,79.99,False,True,5.0
-20.0,177.69,119.0,False,False,5.0
-12.0,117.04,99.9,False,False,5.0
-20.0,528.27,499.49,False,False,5.0
-7.0,37.77,29.99,True,False,5.0
-15.0,47.2,28.9,True,False,3.0
-11.0,40.28,32.5,True,False,4.0
-11.0,91.77,80.0,True,True,5.0
-17.0,91.72,34.9,True,False,4.0
-17.0,91.72,34.9,True,False,4.0
-14.0,148.2,122.99,False,False,5.0
-14.0,53.1,38.0,True,False,4.0
2.0,82.5,68.9,True,False,4.0
-4.0,259.01,250.0,True,False,5.0
0.0,32.04,69.9,True,True,3.0
0.0,55.6,69.9,True,True,3.0
0.0,133.63,116.94,True,False,4.0
-22.0,68.75,40.0,False,False,3.0
-7.0,288.51,75.0,True,False,5.0
-7.0,288.51,75.0,True,False,5.0
-7.0,288.51,75.0,True,False,5.0
-21.0,67.7,51.9,False,False,5.0
-13.0,21.38,13.99,True,False,5.0
-2.0,13.29,5.9,True,False,4.0
14.0,85.73,69.0,False,False,1.0
2.0,52.26,35.0,True,False,5.0
-11.0,86.56,66.9,False,False,4.0
-7.0,2.5,85.0,False,False,5.0
-7.0,97.84,85.0,False,False,5.0
-7.0,32.29,24.9,True,False,5.0
-8.0,86.15,69.9,False,False,4.0
-12.0,228.18,348.8,False,False,5.0
-12.0,136.81,348.8,False,False,5.0
-20.0,180.44,157.41,False,False,5.0
-13.0,163.06,149.0,True,False,5.0
-16.0,185.89,169.0,True,False,5.0
-16.0,366.26,161.55,False,False,5.0
-16.0,366.26,161.55,False,False,5.0
23.0,84.34,58.9,False,False,1.0
-24.0,77.97,28.99,True,True,5.0
-24.0,77.97,28.99,True,True,5.0
-19.0,167.8,69.9,False,False,4.0
-19.0,167.8,69.9,False,False,4.0
-8.0,22.39,15.0,True,False,4.0
-24.0,93.6,80.9,True,False,5.0
-10.0,59.8,45.9,True,True,3.0
-26.0,156.25,129.6,False,False,5.0
-16.0,75.07,58.9,False,False,5.0
-20.0,264.87,229.9,False,False,5.0
-19.0,70.03,54.9,False,False,3.0
-6.0,73.16,59.0,False,False,5.0
-14.0,111.8,99.9,True,False,5.0
-10.0,117.37,104.2,True,False,4.0
-7.0,194.01,167.99,False,True,1.0
-12.0,79.14,69.9,True,False,5.0
-21.0,64.74,39.9,False,False,5.0
-7.0,113.55,89.0,False,False,5.0
-6.0,106.87,89.0,False,False,4.0
-28.0,91.99,79.0,True,False,5.0
-9.0,119.34,105.0,True,False,4.0
-6.0,55.36,47.65,True,False,5.0
-40.0,54.9,34.9,False,False,4.0
-8.0,108.33,89.9,True,False,4.0
-13.0,385.37,369.9,False,False,5.0
-8.0,103.47,85.0,False,False,5.0
-20.0,60.0,44.9,True,False,5.0
-16.0,56.35,36.9,False,False,5.0
-13.0,629.51,599.0,False,False,5.0
-18.0,48.01,31.9,False,True,5.0
-16.0,296.03,279.9,False,False,3.0
-13.0,139.02,119.9,True,True,5.0
17.0,171.49,157.0,True,True,1.0
8.0,287.64,243.9,False,False,5.0
-14.0,43.71,34.99,True,False,5.0
-9.0,182.98,119.0,False,False,5.0
-20.0,92.11,72.9,False,False,4.0
9.0,42.62,24.99,False,False,3.0
-13.0,128.21,119.0,False,False,1.0
-15.0,213.83,199.99,True,False,5.0
7.0,647.54,610.0,True,False,5.0
-21.0,143.02,124.9,True,False,5.0
6.0,195.54,170.0,True,False,1.0
-18.0,73.34,59.9,True,False,5.0
-12.0,53.7,39.99,True,False,5.0
-8.0,425.79,130.0,True,False,5.0
-8.0,425.79,130.0,True,False,5.0
-8.0,425.79,130.0,True,False,5.0
-35.0,176.39,129.99,False,False,2.0
-10.0,25.78,18.0,True,False,5.0
-21.0,60.47,14.49,False,False,5.0
-21.0,60.47,14.49,False,False,5.0
-21.0,60.47,14.49,False,False,5.0
-7.0,79.76,64.99,True,False,5.0
-17.0,93.85,78.0,False,False,5.0
-14.0,82.73,69.9,True,True,1.0
-4.0,30.0,25.0,False,False,5.0
-4.0,16.15,25.0,False,False,5.0
-7.0,246.28,219.9,False,True,4.0
-8.0,207.58,199.0,True,False,5.0
-1.0,52.85,39.0,True,True,5.0
-11.0,55.85,44.0,True,False,2.0
-27.0,68.94,49.9,False,False,5.0
-11.0,198.41,179.9,False,False,5.0
-10.0,59.86,48.0,True,False,5.0
-16.0,345.05,329.0,True,False,4.0
-9.0,102.03,89.9,True,True,5.0
-13.0,166.82,147.9,False,False,3.0
-25.0,2325.22,2221.0,True,False,4.0
-17.0,251.38,219.98,True,False,5.0
-7.0,92.81,75.0,False,False,3.0
-18.0,27.22,11.99,False,False,1.0
-21.0,155.14,59.9,False,False,5.0
-21.0,155.14,59.9,False,False,5.0
-18.0,25.72,17.0,True,False,5.0
-8.0,133.58,119.0,True,False,5.0
33.0,98.82,72.0,False,False,5.0
-9.0,226.14,199.9,False,True,5.0
-16.0,670.3,498.8,False,False,5.0
-13.0,264.54,239.99,False,False,5.0
-10.0,240.0,25.9,False,False,1.0
-10.0,240.0,25.9,False,False,1.0
-10.0,240.0,25.9,False,False,1.0
-10.0,240.0,25.9,False,False,1.0
-10.0,240.0,25.9,False,False,1.0
-10.0,240.0,25.9,False,False,1.0
-29.0,87.64,69.9,False,False,5.0
-9.0,188.27,178.9,True,False,5.0
-35.0,99.43,79.9,False,False,5.0
-13.0,227.27,205.0,False,True,5.0
-4.0,24.57,15.75,True,False,5.0
-11.0,42.78,29.99,True,False,3.0
-2.0,53.65,84.99,True,False,5.0
-2.0,45.7,84.99,True,False,5.0
-10.0,118.93,99.0,False,False,5.0
-1.0,23.1,14.99,True,False,4.0
-27.0,51.01,34.9,False,False,5.0
-9.0,37.38,29.99,True,False,4.0
10.0,26.09,10.99,False,False,1.0
-8.0,37.75,25.9,True,False,1.0
-1.0,52.92,33.6,False,False,4.0
-15.0,32.37,18.9,True,False,5.0
-9.0,249.05,235.9,True,False,5.0
-10.0,126.66,82.5,True,False,5.0
8.0,57.13,34.2,False,False,1.0
-13.0,80.85,24.2,False,False,5.0
-7.0,131.73,117.3,True,False,5.0
-6.0,45.48,29.5,True,False,3.0
-18.0,190.75,139.9,False,False,5.0
-7.0,37.69,24.9,True,False,5.0
-2.0,60.74,39.99,False,False,4.0
-7.0,177.8,149.9,False,False,4.0
-66.0,89.16,69.9,False,False,5.0
-11.0,155.07,139.0,True,False,5.0
-26.0,616.73,540.0,True,False,1.0
-19.0,48.13,29.9,True,False,5.0
-21.0,35.42,20.9,False,False,5.0
5.0,47.5,29.9,False,False,2.0
-19.0,47.0,32.9,True,False,5.0
-7.0,132.04,105.0,False,False,5.0
-12.0,281.71,271.0,True,False,5.0
-7.0,56.39,49.0,True,False,5.0
-8.0,72.75,49.9,False,False,5.0
-14.0,200.45,180.0,False,False,1.0
-14.0,54.32,41.89,True,False,1.0
-14.0,229.91,209.9,False,False,5.0
-13.0,108.0,86.9,False,True,5.0
-15.0,87.66,67.99,False,False,4.0
-7.0,308.36,126.99,False,False,4.0
-7.0,308.36,126.99,False,False,4.0
0.0,61.98,58.99,False,False,1.0
0.0,16.66,58.99,False,False,1.0
-13.0,128.2,47.99,False,True,5.0
-13.0,128.2,47.99,False,True,5.0
7.0,87.64,79.9,True,False,3.0
-7.0,128.26,120.0,False,False,5.0
-9.0,50.2,15.99,False,False,4.0
-9.0,4.43,15.99,False,False,4.0
13.0,256.92,196.99,False,False,1.0
-5.0,93.39,66.0,True,False,5.0
-13.0,511.43,489.9,False,False,1.0
-14.0,185.13,158.4,False,False,5.0
-15.0,107.0,38.4,False,False,5.0
-15.0,107.0,38.4,False,False,5.0
-2.0,280.63,241.1,False,False,5.0
-27.0,225.03,189.9,False,False,4.0
-16.0,71.04,54.9,True,False,4.0
-6.0,118.67,110.32,True,False,4.0
-16.0,174.75,159.9,False,False,5.0
-12.0,94.21,79.9,True,False,5.0
-21.0,57.07,39.0,False,False,5.0
-24.0,209.94,49.0,False,False,4.0
-24.0,209.94,49.99,False,False,4.0
-24.0,209.94,58.0,False,False,4.0
0.0,189.37,149.0,False,False,1.0
-18.0,35.38,27.99,True,False,2.0
-17.0,86.22,69.0,False,False,5.0
-9.0,74.48,21.99,False,False,5.0
-9.0,74.48,21.99,False,False,5.0
-14.0,173.27,149.9,True,False,5.0
-16.0,1479.51,1437.0,False,False,3.0
-7.0,2065.35,1999.0,False,False,2.0
-3.0,221.65,195.0,False,False,5.0
-13.0,186.39,169.99,False,False,4.0
-13.0,54.6,39.5,True,False,5.0
-10.0,53.4,36.8,False,False,3.0
-11.0,127.4,110.99,True,True,5.0
-15.0,171.52,147.9,False,True,5.0
-13.0,106.97,89.9,False,False,5.0
0.0,56.69,39.9,False,False,1.0
32.0,22.24,14.85,True,False,5.0
-20.0,87.55,74.9,False,False,5.0
-15.0,76.08,59.9,True,False,4.0
-24.0,44.63,19.0,False,False,5.0
0.0,35.13,16.9,True,False,1.0
-16.0,56.5,38.9,False,True,5.0
-23.0,105.63,79.0,False,False,5.0
-36.0,476.34,449.0,False,False,3.0
-44.0,323.79,149.9,False,False,4.0
-44.0,323.79,149.9,False,False,4.0
-15.0,66.29,58.9,True,False,5.0
-16.0,51.11,35.0,False,False,5.0
-16.0,51.11,35.0,False,False,5.0
-15.0,155.74,129.99,False,False,5.0
-19.0,13.47,38.7,True,False,5.0
-19.0,13.46,38.7,True,False,5.0
-19.0,11.1,38.7,True,False,5.0
-19.0,13.46,38.7,True,False,5.0
-8.0,88.02,64.99,False,False,5.0
-29.0,199.97,180.9,False,False,5.0
-14.0,66.5,49.9,False,False,1.0
-7.0,161.77,146.0,False,False,4.0
-42.0,175.98,157.0,False,False,4.0
-9.0,420.24,114.97,True,False,4.0
-9.0,420.24,114.97,True,False,4.0
-9.0,420.24,114.97,True,False,4.0
-15.0,83.5,69.99,True,False,5.0
8.0,67.83,55.0,True,False,5.0
-19.0,223.44,169.9,False,False,5.0
-11.0,154.27,129.8,False,False,5.0
-13.0,217.86,134.9,False,False,4.0
-8.0,196.01,129.9,True,True,3.0
-8.0,196.01,44.9,True,True,3.0
-14.0,56.0,13.9,False,False,5.0
-14.0,56.0,13.9,False,False,5.0
-14.0,56.0,13.9,False,False,1.0
-14.0,56.0,13.9,False,False,1.0
-9.0,273.0,119.9,False,False,5.0
-9.0,273.0,119.9,False,False,5.0
-9.0,273.0,119.9,False,False,5.0
-9.0,273.0,119.9,False,False,5.0
-13.0,42.11,26.0,False,False,5.0
-13.0,42.11,26.0,False,False,5.0
-42.0,111.22,99.99,False,False,1.0
-14.0,341.02,266.78,False,False,5.0
-43.0,122.21,103.9,False,False,5.0
-8.0,77.57,59.9,False,False,5.0
1.0,86.4,57.6,False,False,5.0
-14.0,55.69,39.9,False,False,3.0
-14.0,558.77,499.99,False,False,4.0
-19.0,131.46,107.9,False,False,5.0
-30.0,70.46,17.0,False,False,5.0
-30.0,70.46,17.0,False,False,5.0
-20.0,77.57,59.9,False,False,5.0
-13.0,118.79,94.0,False,False,5.0
-25.0,191.18,81.9,True,False,4.0
-25.0,191.18,81.9,True,False,4.0
-21.0,66.03,28.99,False,False,5.0
-13.0,375.74,249.9,False,False,5.0
-14.0,82.98,69.9,True,False,5.0
-13.0,39.54,23.49,False,False,5.0
-14.0,87.63,67.91,False,False,5.0
-16.0,94.99,79.0,False,False,5.0
0.0,114.36,95.0,False,False,2.0
-14.0,396.45,59.9,False,False,4.0
-14.0,396.45,59.9,False,False,4.0
-14.0,396.45,59.9,False,False,4.0
-14.0,396.45,59.9,False,False,4.0
-14.0,396.45,59.9,False,False,4.0
-12.0,147.64,129.99,False,False,1.0
5.0,116.17,107.99,False,False,1.0
-16.0,50.0,45.9,True,True,1.0
-16.0,50.0,38.9,True,True,1.0
-16.0,63.68,45.9,True,True,1.0
-16.0,63.68,38.9,True,True,1.0
-13.0,92.57,79.0,True,False,4.0
-26.0,118.35,99.5,False,False,5.0
-6.0,227.84,199.89,False,False,4.0
-15.0,55.09,39.99,False,False,5.0
5.0,403.81,370.47,False,False,1.0
-7.0,101.73,89.9,True,False,4.0
-11.0,72.43,58.9,False,False,5.0
-20.0,69.69,51.45,False,False,3.0
-2.0,255.76,238.99,False,False,5.0
-3.0,25.95,9.9,False,False,4.0
3.0,205.31,169.0,False,False,1.0
-24.0,150.08,119.99,False,False,5.0
-6.0,112.9,99.9,True,False,5.0
-17.0,82.97,69.9,True,False,5.0
-21.0,50.01,34.9,True,False,4.0
-10.0,35.71,26.99,True,False,5.0
-37.0,628.22,559.0,False,False,1.0
-9.0,53.83,35.9,True,False,5.0
-18.0,108.2,39.0,False,True,2.0
-18.0,108.2,39.0,False,True,2.0
-25.0,40.22,24.99,False,False,5.0
-13.0,85.62,72.0,True,False,4.0
-14.0,145.31,85.7,False,False,5.0
-16.0,59.28,45.91,True,False,2.0
-14.0,116.94,99.99,False,False,3.0
-22.0,249.59,21.0,True,True,1.0
-22.0,249.59,160.0,True,True,1.0
-22.0,249.59,21.0,True,True,1.0
-10.0,610.92,539.0,False,False,5.0
-18.0,228.6,179.9,False,False,4.0
-3.0,106.06,93.9,True,False,5.0
-16.0,42.73,69.0,False,False,5.0
-16.0,49.33,69.0,False,False,5.0
-8.0,24.09,8.99,False,False,5.0
-17.0,115.06,79.0,True,False,4.0
-7.0,126.15,89.9,True,False,5.0
3.0,225.21,59.9,False,False,1.0
3.0,225.21,59.9,False,False,1.0
3.0,225.21,59.9,False,False,1.0
-18.0,155.14,59.9,False,False,4.0
-18.0,155.14,59.9,False,False,4.0
-29.0,358.03,238.47,False,False,5.0
-3.0,21.59,8.8,True,False,5.0
-30.0,190.43,146.99,False,False,5.0
-1.0,54.0,39.9,True,False,4.0
-16.0,134.59,120.0,False,False,3.0
-17.0,262.84,249.89,True,True,5.0
-8.0,392.72,139.99,True,False,5.0
-8.0,392.72,139.99,True,False,5.0
-13.0,34.0,18.9,False,False,4.0
-33.0,210.08,192.0,False,False,5.0
-18.0,105.63,84.99,False,False,3.0
-12.0,51.09,35.99,False,False,5.0
-8.0,70.5,51.9,False,False,5.0
-7.0,129.79,114.9,True,True,5.0
12.0,37.78,21.99,False,False,1.0
-3.0,36.35,24.5,True,False,5.0
-4.0,119.25,107.0,True,False,5.0
-16.0,271.43,254.9,False,False,4.0
-3.0,71.71,59.9,False,False,3.0
-15.0,77.57,59.9,False,False,4.0
-13.0,95.17,79.5,True,False,4.0
-14.0,46.78,39.0,True,False,1.0
-26.0,61.11,45.0,False,False,5.0
-15.0,171.16,69.99,False,False,5.0
-15.0,171.16,69.99,False,False,5.0
-6.0,31.99,23.7,True,False,4.0
-11.0,67.68,59.9,True,False,5.0
-29.0,64.42,49.9,False,False,5.0
-12.0,69.9,69.9,False,False,5.0
-6.0,250.57,139.9,True,False,5.0
-20.0,127.14,99.9,False,False,4.0
-15.0,137.09,120.0,False,False,4.0
-7.0,170.28,149.99,False,False,4.0
-8.0,51.77,43.99,True,False,1.0
-11.0,75.5,25.9,True,False,5.0
-11.0,75.5,25.9,True,False,5.0
-17.0,382.16,365.99,True,False,5.0
-3.0,128.31,85.0,True,False,3.0
-10.0,59.22,42.0,False,False,3.0
0.0,72.15,56.0,False,False,5.0
-7.0,98.97,89.99,True,False,5.0
-7.0,98.97,89.99,True,False,5.0
-7.0,43.31,34.49,True,False,5.0
-9.0,1872.26,1849.9,False,False,5.0
-10.0,33.09,17.99,False,False,3.0
-20.0,141.96,124.9,False,False,5.0
-7.0,48.87,25.89,False,False,5.0
-14.0,761.82,739.9,True,False,5.0
0.0,180.81,164.9,False,False,1.0
-29.0,74.4,59.9,True,False,5.0
-3.0,61.0,46.9,False,False,4.0
-11.0,55.0,89.5,False,False,4.0
-11.0,50.89,89.5,False,False,4.0
-7.0,441.11,420.0,True,False,5.0
-15.0,89.32,12.99,True,False,4.0
-15.0,89.32,12.99,True,False,4.0
-15.0,89.32,12.99,True,False,4.0
-15.0,89.32,12.99,True,False,4.0
-8.0,91.05,79.0,True,False,2.0
17.0,183.73,168.8,False,False,1.0
-1.0,168.83,149.9,False,False,4.0
-15.0,27.13,8.9,False,False,5.0
-12.0,336.16,149.9,True,False,1.0
-12.0,336.16,149.9,True,False,1.0
-13.0,685.93,669.0,False,False,5.0
-13.0,176.85,69.9,False,False,3.0
-2.0,94.31,80.0,False,False,5.0
6.0,113.93,89.18,False,False,1.0
-7.0,288.76,269.0,False,False,4.0
-16.0,164.7,145.0,False,False,5.0
-4.0,21.88,7.78,True,False,4.0
-19.0,214.76,89.5,False,False,5.0
-19.0,214.76,89.5,False,False,5.0
-4.0,161.48,299.9,True,False,5.0
-4.0,148.89,299.9,True,False,5.0
-18.0,223.14,205.0,True,True,5.0
-6.0,69.04,57.89,True,False,5.0
-4.0,202.63,189.8,True,False,5.0
-19.0,53.24,34.9,False,False,5.0
-3.0,44.09,28.99,False,False,5.0
-9.0,56.78,49.0,True,False,2.0
0.0,92.5,64.99,True,False,1.0
-1.0,585.12,524.9,False,False,5.0
-25.0,30.48,12.25,False,False,4.0
-15.0,112.94,99.9,True,False,5.0
-9.0,225.88,99.9,True,True,4.0
-9.0,225.88,99.9,True,True,4.0
-16.0,192.9,178.99,True,False,5.0
-19.0,602.35,579.99,True,False,3.0
-27.0,151.3,129.9,False,False,5.0
0.0,103.73,88.0,True,False,4.0
-11.0,179.08,149.0,False,False,3.0
-21.0,163.7,129.0,False,False,5.0
-3.0,435.59,415.0,False,False,5.0
-10.0,47.68,39.9,True,False,5.0
-8.0,31.33,23.9,True,False,5.0
-22.0,176.33,150.0,False,False,4.0
-17.0,102.64,89.0,True,False,4.0
-11.0,51.59,51.92,True,False,3.0
-11.0,13.03,51.92,True,False,3.0
-9.0,98.35,79.9,True,False,3.0
-21.0,49.44,36.75,True,False,3.0
-19.0,14.89,129.0,False,False,5.0
-19.0,133.11,129.0,False,False,5.0
-8.0,327.61,270.0,True,False,5.0
-4.0,74.03,59.9,True,False,3.0
-10.0,277.02,127.0,True,True,5.0
-10.0,277.02,127.0,True,True,5.0
-16.0,76.68,59.99,True,False,3.0
-13.0,178.4,35.0,True,False,1.0
-13.0,178.4,35.0,True,False,1.0
-13.0,178.4,35.0,True,False,1.0
-13.0,178.4,35.0,True,False,1.0
-8.0,65.62,39.99,False,False,4.0
-12.0,26.77,99.0,True,False,5.0
-12.0,13.39,99.0,True,False,5.0
-12.0,68.28,99.0,True,False,5.0
-13.0,144.58,129.9,True,False,4.0
-16.0,102.88,35.0,False,False,5.0
-16.0,102.88,35.0,False,False,5.0
-30.0,57.69,44.9,True,True,5.0
-28.0,50.22,34.99,False,False,3.0
-12.0,30.29,21.5,True,False,4.0
-24.0,71.15,55.0,False,False,5.0
-14.0,117.16,98.9,False,False,3.0
-24.0,267.97,229.0,False,False,5.0
0.0,324.97,300.0,False,False,1.0
-18.0,149.32,139.99,True,False,4.0
-7.0,69.73,56.99,True,True,4.0
-13.0,65.81,53.0,True,False,5.0
-12.0,54.67,32.0,False,False,5.0
-20.0,42.53,16.9,False,False,1.0
-32.0,71.35,58.5,True,False,5.0
-35.0,756.63,699.6,False,False,5.0
2.0,165.29,148.0,True,False,4.0
-6.0,53.05,31.9,False,False,5.0
7.0,174.04,159.9,True,False,1.0
-30.0,90.04,66.64,False,False,4.0
-14.0,157.28,118.9,False,False,4.0
-7.0,35.82,27.55,True,False,3.0
-14.0,77.38,35.0,True,False,5.0
-31.0,58.22,39.99,False,False,5.0
-8.0,843.66,124.99,False,False,4.0
-8.0,843.66,124.99,False,False,4.0
-8.0,843.66,124.99,False,False,4.0
-8.0,843.66,124.99,False,False,4.0
-8.0,843.66,124.99,False,False,4.0
-8.0,843.66,124.99,False,False,4.0
-16.0,74.76,29.99,True,False,5.0
-16.0,74.76,29.99,True,False,5.0
-4.0,169.94,160.65,True,False,4.0
-11.0,426.1,399.0,True,False,5.0
-10.0,184.01,74.99,True,True,3.0
-10.0,184.01,88.9,True,True,3.0
-20.0,99.7,79.9,False,False,5.0
-9.0,143.14,124.99,False,False,4.0
-4.0,157.21,144.99,True,False,4.0
0.0,443.92,422.0,False,True,3.0
-43.0,43.52,27.2,False,False,5.0
-15.0,123.14,97.9,False,False,5.0
-21.0,33.23,15.0,False,False,5.0
-5.0,32.39,25.0,True,False,4.0
-21.0,78.64,58.99,False,False,5.0
-12.0,96.71,79.9,False,False,5.0
-12.0,136.46,119.99,True,True,4.0
-6.0,269.25,225.0,False,False,2.0
-3.0,226.36,119.9,True,True,3.0
-3.0,226.36,79.9,True,True,3.0
-7.0,68.4,60.0,True,False,5.0
-12.0,72.32,38.0,True,False,1.0
-12.0,72.32,14.0,True,False,1.0
-15.0,33.77,15.99,False,False,5.0
-19.0,90.17,74.9,True,False,4.0
-8.0,40.01,31.9,False,False,5.0
-15.0,114.44,99.0,False,False,5.0
-7.0,73.49,49.99,True,False,4.0
-20.0,149.58,125.9,False,True,5.0
5.0,160.42,139.9,False,False,1.0
-12.0,153.01,139.9,True,False,3.0
-14.0,176.16,75.0,True,False,1.0
-14.0,176.16,75.0,True,False,1.0
-12.0,98.62,89.18,True,False,4.0
-9.0,260.52,219.99,False,False,5.0
-16.0,50.62,41.9,True,False,5.0
-6.0,16.29,8.9,True,False,3.0
0.0,49.34,40.0,True,False,3.0
-20.0,147.15,129.99,True,False,5.0
-8.0,75.51,59.99,False,False,3.0
-8.0,142.82,119.0,False,False,5.0
-14.0,201.96,179.0,False,False,5.0
-27.0,120.6,99.99,False,False,5.0
6.0,113.14,100.0,True,False,1.0
-14.0,63.35,51.49,True,False,5.0
-4.0,50.73,37.8,True,False,5.0
-2.0,182.11,169.9,True,False,5.0
-3.0,69.54,50.0,False,False,5.0
-13.0,85.8,78.0,True,False,5.0
-3.0,77.0,59.33,False,False,3.0
-14.0,60.0,44.9,False,False,4.0
-2.0,246.82,237.0,True,False,5.0
-10.0,113.62,99.9,True,True,3.0
-5.0,77.57,59.9,False,False,5.0
0.0,90.17,66.9,False,True,5.0
-8.0,152.95,109.9,False,False,5.0
-18.0,85.92,69.0,False,False,5.0
0.0,63.1,49.0,True,False,2.0
-15.0,86.71,69.97,True,True,1.0
-11.0,67.08,24.9,True,True,5.0
-11.0,67.08,24.9,True,True,5.0
-23.0,430.28,199.0,False,False,1.0
-23.0,430.28,199.0,False,False,1.0
0.0,78.08,65.0,True,False,1.0
-13.0,350.54,329.0,False,False,5.0
-21.0,61.28,18.9,False,False,1.0
-21.0,125.58,53.69,True,False,5.0
-21.0,125.58,53.69,True,False,5.0
-22.0,52.23,37.0,False,False,5.0
7.0,59.29,39.97,False,False,1.0
-2.0,102.96,79.99,False,False,5.0
-18.0,173.24,148.0,False,False,5.0
-7.0,63.88,55.0,True,False,5.0
-18.0,91.86,74.9,False,False,3.0
-18.0,60.53,33.33,False,False,5.0
-14.0,33.0,19.63,False,False,4.0
-4.0,95.8,79.0,False,False,5.0
-13.0,45.22,29.99,False,False,4.0
-3.0,32.68,24.9,True,False,5.0
-10.0,432.34,390.0,False,False,5.0
-12.0,121.37,89.99,False,False,5.0
-14.0,55.0,39.9,True,False,3.0
-12.0,191.83,169.99,True,False,3.0
-14.0,168.29,134.9,False,True,5.0
-8.0,123.4,99.9,False,False,5.0
-20.0,173.23,154.9,False,True,5.0
5.0,81.28,29.41,True,False,2.0
5.0,81.28,29.41,True,False,2.0
-16.0,89.91,81.99,True,False,5.0
-24.0,63.66,49.95,True,True,4.0
-8.0,65.61,49.5,False,False,5.0
-20.0,66.69,49.9,False,False,4.0
-18.0,61.57,25.9,False,False,5.0
-10.0,102.03,89.9,True,True,5.0
-27.0,1233.42,1199.99,True,False,2.0
-13.0,396.05,53.2,True,True,3.0
-13.0,396.05,53.2,True,True,3.0
-13.0,396.05,53.2,True,True,3.0
-13.0,396.05,53.2,True,True,3.0
